crop_name,cultivation_type,section,topic,body,source_file,source_loc
오미자,,재배법,재배 적지,"표고 : 중북부 250, 남부 300m 이상 / 기후 : 여름철 기온 서늘한 지역(백두대간 주변 지역) / 자재 준비 / 구분 / 씨모 / 파이프 / 물주기 시설 / 유인줄 / 아치형 / 1,200주 / ø25mm, 9m / 스프링클러 / 2줄 / 심는 시기 / 봄 / 가을 / 시기 / 3월 상하순 / 10월 하순~12월 상순 / 거리 / 2줄재배 : 4.5m×40cm(공간초생재배) / 3줄재배 : 2.3m×40cm(3년 후 가운데 제거) / 비닐덮기 / (멀칭) / 0.02~0.03mm 흑색PE / (조기 수분유지 양호로 결주 방지 탁월) / 줄기유인 : 1주 1본 원칙, 30cm 이상부터 유인 / 가물 때 물주기 : 스프링클러, 점적관수 / 웃자라는 가지, 움튼 가지 : 수시 제거 / 김매기 : 부직포, 4중직 빛가림막 덮기 / 비료 주기 / 비료주는 양 (kg/10a) / 비료주는 양 / 요소 / 용성인비 / 염화칼리 / 1년생 / 9.4 / 11.0 / 4.6 / 2년생 / 14.0 / 16.0 / 6.9 / 3년 이상 / 23.7 / 27.0 / 11.6 / 비료 나누어 주는 방법 (%) / 50 / 100 / 70 / 25 / - / 30 / 수확 / 오미자 수확 / 조중생종 : 개화 후 120일(9월 20일 한) / 중만생종 : 개화 후 125~140일(10월 20일 한) / 수확 후 처리 / 생오미자 : 4℃, 9일 한 / 건오미자 : 40℃(열풍건조), 3일 / 보관 방법 / 즙액 : 오미자와 설탕 1 : 1, 100일 후 추출보관 / 건오미자 : 플라스틱 용기 6개월 4℃ 저장고 / 시기별 관리 / 주요내용 / 토양관리 / 산성토양 개량 : pH 5.5~6.5 / 미량요소 결핍 과다주의 : 마그네슘, 붕소 / 토양 : 배수, 통풍 양호하고 부식질 많은 사질양토 / 줄기관리 / 연중 / 울타리, 덕, 아치형 줄기 유인시설 후 유인 / 땅에서 올라오는 새줄기 세력 강한 것 1~2개 유인 / 2년 결실가지 굵고 강하게 키우기 / 불필요하게 출아하는 움튼 가지 및 여름철 웃자란 가지 제거 / 병해충 / 관리 / 생육기 / 검은점애바구미 : 노목 서식환경 깨끗하게 유지 / 흰가루병 : 고온건조 주의, 배게심기, 질소과잉, 이병 잔재물 제거 / 점무늬, 탄저병 : 전정을 통한 과번무 억제, 고온고습 주의 / 수확기 / 초파리 : 수확 후 곧바로 저온저장고로 이동 / 초기 가뭄 : 심은 후 볏짚이나 흑색 PE 바닥덮기(멀칭)로 수분증발 억제 / 장마기 습해 : 배수구 정비로 습해 예방, 조기낙엽 방지 / 기타 수확 후 나무자람새(수세)회복을 위하여 약간의 질소 시용 / 낙엽기 과도한 착과지 수세 회복을 위한 수확 후 유기물 시용",dtl_30749.xml,절0
천마,,재배법,토양선정 및 예정지 관리,"모래 함량이 높은 사양토와 양토 / pH 5~6 약산성, 비료성분 많지 않은 곳 / 햇볕이 덜 드는 북동향(북향) / 2~7% 약간 경사진 곳 / 예정지 선정 및 관리 / 유기물함량 2~3% 함유, 토양 오염이 없는 곳 / 가축분퇴비 3,700kg/10a(유기물 함량 0.5% 기준) / 예정지 작목 : 옥수수, 수단그라스 등 / 원목 준비 및 절단 / 알맞은 나무 : 참나무류(상수리나무, 물참나무 등) / 벌목 시기 : 12~2월(휴면기) / 지름 : 7~12×30~60㎝ 절단 / 필요량 : 21~30톤/10a / 종균 준비 및 필요량 / 식재 3~4개월 전 종균배양소 신청 / 필요량 : 900~1,000병/10a / 6~8등분/병으로 절단 / 자마(종마) 준비 / 상처가 없고 봄에 수확한 자마 / 종마 크기 및 필요량 / 길이 : 5cm 이상, 무게 10~20g / 필요량 : 100~150kg/10a / 천마 식재 / 원목배열 / 90~100cm 이랑에 원목 4~5열 배열 / 원목과 원목 사이 10~15cm 띄움 / 되도록 1열과 2열 엇갈려 배열 / 종균접종 / 종균이 마르지 않도록 식재 전 절단 / 원목과 원목 사이 되도록 밀착 접종 / 자마식재 / 종균 주위 자마 2~4개 놓음 / 자마가 하단 부위 종균 방향 / 심는 시기 : 지역마다 다르나 4월 중순~하순 / 지온이 10℃ 이상 되면 식재 가능 / 노지에서 종균활착 기간 2~3개월 소요 / 흙덮기 및 피복 / 흙덮기 : 원목 위 5~10cm 흙덮기 / 지역, 토성에 따라 다름 / 피복 : 볏짚 및 낙엽 5~10cm 피복 / 1년 차 가을 풀베기 및 볏짚 보충 / (포장 건조 및 고온·언(동해)피해 방지) / 포장관리 / 식재 후 충분한 물주기로 포화용수량 확보 / 오염된 물 사용 금지 / 봄·가을 40%, 여름 50~60%, 겨울 25~30% / 1년 차 수분 많아도 되나, 2년 차 수분 많으면 습해 발생 / 가뭄 지속 시 물주기 및 풀베기 작업 / 집중호우 시 배수로 정비 / 지온 25℃ 이상 시 설치 / 2년 차 고온 지속 및 많은 비에 물천마 발생 우려 / 수확시기 / 자마식재 18개월 뒤 수확 / 가을(10월 하순~11월 중순) 또는 이듬해 봄(3월 하순~4월 상순)",dtl_30756.xml,절0
황기,,재배법,씨뿌림,"시기 / 봄 : 3월 하순~4월 상순 / 가을 : 10월 하순~11월 상순 / 씨앗양 : 1.4~2.7kg/10a 소요 / 방법 : 90~120cm 두둑에 40cm 높이 이랑 / 1년생 수확 : 15×10cm 점뿌림 / 2년생 수확 : 15×10cm 점뿌림 후 0.5~1cm 흙덮기 / 비료 주기(kg/10a 기준) / 퇴비 1,000, 질소 2.4, 인산 8, 칼리 9 / 산성토양에는 고토석회 200~300kg 시용 / 주요 관리작업 / 덧심기 : 발아 후 20일 이내 덧뿌림 / 순지르기 : 뿌리발육 촉진 및 과번무와 쓰러짐 방지 / 1년생 : 6월 중순, 7월 중순, 8월 중순 1/4 정도 / 2년생 : 6월 상순, 7월 중순 1/3~1/4 정도, 생육이 왕성하면 8월 중하순 1/3~1/4 / 웃거름 : 순지르기 전 1.2~1.8kg 시용 / 과습 피해 방지 배수 철저 / 수확 및 조제 / 시기 : 10월 하순~11월 하순 / 수확 : 10월 중순경에 정선된 씨앗을 1~2일 음건 보관하여 씨앗으로 사용 / 조제 / 수확한 뿌리를 물에 씻어 껍질을 벗겨 단시일 내에 건조하여 품질향상 / 열풍건조 : 40~45℃에서 24시간 건조",dtl_30761.xml,절0
담근먹이 옥수수,,재배법,파종,"파종시기 : 4월 중·하순~5월 상순 / 파 종 량 : 20~25kg/ha / 파종방법 : 1구 1립 파종 / 기계파종 : 75×15~20cm / 조생종 일수록 밀식 / 시비량 (kg/ha) / 시비량 / 구분 / 질소 / 인산 / 칼리 / 200 / 150 / 시비방법 / 밑거름 50% / 웃거름 50% / 밑거름 100% / 퇴비 1,500~2,000kg/ha을 밑거름으로 시용 / 파종순서 : 퇴비살포 → 경운 → 땅고르기 → 로터리 → 파종·시비 → 눌러주기 → 제초제 살포 / 제초 / 제초제 살포 : 파종후 3일 이내 / 잡초약명 / 펜디메탈린 유제 / 리뉴론 수화제 / 알라클로르 유제 / 사용량(10a) / 300ml / 100~150g / 200ml / 병해충 방제 / 병해충명 / 발생시기 / 방제약제 / 조명나망 / 6월 중순, 7월 중순 / 델타메트린, 에토펜프록스, 카보퓨란 등 / 열대거세미나방 / 4월 하순~10월 하순 / 델타메트린 유제, 인독사카브 액상수화제 등 / 멸강나방 / 5월 하순, 6월 중순 / 인독사카브, 펜토에이트, 플루벤디아마이드 등 / 흑조위축병 / 4월 하순, 7월 중순 / 발병 후에는 방제가 안됨 / 수확이용 / 기계화에 따른 생산비 절감효과 / 건물 생산비 / (원/kg) / TDN 생산비 / 절감(%) / 관행 / 생 력 / 기계화 / 126.14 / 80.16 / 188.26 / 119.79 / 36.4 / 수확기 : 황숙기(수염 나온 후 35~42일) / 양질 담근먹이의 조건 / 재료의 수분조절, 절단 / 철저한 진압과 밀봉으로 공기배제",dtl_30763.xml,절0
동계 사료작물(곤포담근먹이),곤포담근먹이,재배법,곤포 담근먹이,"건초에 비해 단백질, 비타민, 및 카로틴 함량이 높음 / 저장기간 동안 영양소 손실이 적음 / 날씨에 대한 의존도가 낮음 / 가축의 기호성이 좋고, 잡초종자는 발효과정 동안 발아력을 잃음 / 담근먹이를 만들기 위한 특수한 기계나 시설이 필요 / 일시에 만들므로 노동력과 공동작업이 필요 / 담근먹이 제조시 많은 기술이 필요 / 건조과정 / 수분함량이 70~80%의 재료를 15~20%로 낮추는 과정 / 영양소 및 건물 손실을 줄이기 위해 가능한 빨리 건조 / 포장에서 건조와 저장 중의 건조로 구분 / 건초제조의 장단점 / 정장제 효과가 있어 설사를 방지 / 수분함량이 적어 운반과 취급이 용이 / 태양 건조시 비타민 D 함량이 높아짐 / 기상의 영향을 많이 받음 : 장기 건조 또는 강우시 품질저하 우려 / 화재의 위험",dtl_258480.xml,절0
볏짚(곤포담근먹이),곤포담근먹이,재배법,수확과 저장,볏짚의 사료가치 개선 / 볏짚 수거 이용율을 높임 / 신속한 수거로 동계 사료작물 적기 파종 / 가축의 기호성 증대 및 섭취량을 개선 / 이용방법 / 생볏짚 담근먹이는 45일 이후면 발효가 완료되어 급여가 가능 / 가축의 기호성이 좋아 건조볏짚보다 섭취량이 많아짐 / 담근먹이 제조시 첨가제를 사용하여 품질을 개선 / 급여방법 / 절단기를 추가로 구입하여 급여 / 비닐을 벗겨 세워두면 조금씩 풀림 / 곤포가 된 반대방향으로 굴리면 쉽게 풀림 / 곤포시 절단되는 기계를 사용하면 TMR 배합 시에도 효과적,dtl_258753.xml,절0
사료용 귀리,,재배법,파종 및 시비,"파종시기 / 봄 재배 : 3월 상순~중순 / 가을재배 : 8월 중순~하순 / 파종량 / 조파 : 150~160kg/ha / 산파 : 200kg/ha / 재배품종 / 봄 재배 : 중, 만생종 / 가을재배 : 조생종 / 파종방법 / 줄뿌림 : 이랑폭 20~25cm의 줄뿌림(세조파기 이용) / 흩어뿌림 : 미스트기, 비료살포기 활용 / 파종순서 : 로터리 → 파종･시비 → 로터리(복토) → 눌러주기 / 시비량 (kg/ha) / 시비량 / 구분 / 질소 / 인산 / 칼리 / 120 / 100 / 시비방법 / 밑거름 50% / 웃거름 50% / 밑거름 100% / 수확이용 / 수확 / 봄 재배 : 5월 하순~6월 상순 / 가을 재배 : 10월 하순~11월 상순 / 이용 / 청예, 건초, 담근먹이 등 어느 용도로도 이용 가능 / 청초·건초이용 : 출수기~출수 후 20일 / 담근먹이 이용: 출수기~출수 후 30일 / 건초는 비를 맞지 않게 하고 단시일 내 제조",dtl_258524.xml,절0
사료용 벼(총체벼),총체벼,재배법,육묘와 시비,"육묘기술 : 중묘, 어린묘, 부직포 육묘, 직파 등 / 중묘 관리 / 파종시기 : 4월 하순~5월 상순 / 파종량 : 120~140g/상자 (조파시 감량 100g) / 시비량 (kg/ha) / 시비량 / 구분 / 질소 / 인산 / 칼리 / 180 / 60 / 110 / 시비방법 / 밑거름 50% / 새끼거름 20% / 이삭거름 30% / 밑거름 100% / 밑거름 70% / 가축분퇴비 2,000∼2,600kg/ha, 규산 1,500kg 시용 / 재배순서 : 경운·로터리(시비) → 육묘 → 이앙 → 잡초 및 병해충 관리 → 웃거름 → 수확 / 제초관리 / 제초제 처리시기 / 초기 : 이앙 전∼이앙 후 5일경 / 중기 : 이앙 후 13∼15일경 / 처리 후 5일간 담수 유지 / 후기 : 잡초발생시 이앙 후 25일경 / 처리시기에 적용한 약제 선정 / 방제 가능 처리시기 준수 / 제초제 제형 및 성분별 주의사항 필독 / 성분중 메소트리온, 테퓨릴트리온 벤조비사이크론 등 약해 반응 / 병해충 방제 / 못자리 : 모잘록병, 모도열병, 키다리병 등 / 본답 초기(5월 중순∼6월 중순) : 잎도열병, 애멸구, 벼물바구미, 벼굴파리류 / 본답 중기(6월 하순∼8월 상순) : 잎도열병, 잎짚무늬마름병, 벼멸구, 애멸구, 이화명나방 등 / 본답 후기(8월 중순∼수확기) : 이삭도열병, 이삭 마름병, 흰등멸구, 혹명나방, 이화명나방 등 / 수확적기 / 완전낙수 : 출수 후 25일경(강우시 앞당김) / 담근먹이 : 출수 후 30일경 호숙기~황숙초기 / 벼 전용 수확기계로 수확·절단 후 원형곤포",dtl_258525.xml,절0
사료용 보리(청보리),청보리,재배법,적기파종,"벼 수확 후 적기파종 / 파종방법 : 파종기(세조파기)·비료 살포기·드론·미스트기 등 / 충분한 종자파종 : 200kg내외 / 가뭄시, 적기이후 파종시 10~ 20% 증량 파종 / 종자량이 충분하지 않을때 복토를 잘해 주어 입모율 제고 / 파종순서 : 로터리 → 파종·시비 → 로터리(복토) → 눌러주기 / 시비량 (kg/ha) / 시비량 / 구분 / 질소 / 인산 / 칼리 / 120 / 100 / 시비방법 / 밑거름 50% / 웃거름 50% / 밑거름 100% / 월동관리 / 배수로 정비 / 월동전·후 눌러주기 / 유기물 피복 / 월동 후 적기 추비시용 : 2월 하순~3월 상순 / 수확이용 / 수확 / 생초 : 출수시 / 담근먹이 : 호숙기~황숙기 / 생산물 이용 / 담근먹이 조제",dtl_258526.xml,절0
사료용 호밀,,재배법,적기파종,"벼 수확 후 적기파종 / 전면 산파 지양 / 조파 및 휴립로타리기 이용 파종면적 확대 / 파종 : 200kg/ha내외 / 가뭄시, 적기이후 파종시 10~20% 증량 파종 / 종자량이 충분하지 않을때 복토를 잘해주어 입모율 제고 / 파종순서 : 로터리 → 파종·시비 → 로터리(복토) → 눌러주기 / 시비량 (kg/ha) / 시비량 / 구분 / 질소 / 인산 / 칼리 / 150 / 120 / 시비방법 / 밑거름 50% / 웃거름 50% / 밑거름 100% / 월동관리 / 배수로 정비 / 월동전·후 진압 / 유기물 피복 / 월동 후 적기 추비시용 : 2월 하순~3월 상순 / 수확 / 담근먹이 : 출수 후 10일 이내",dtl_258527.xml,절0
"수수,수단그라스 교잡종",,재배법,파종과 시비,"파종시기 : 4월 하순~5월 하순 / 파 종 량 : 40~50kg/ha (산파시 증량) / 파종방법 : 흩어뿌림 또는 줄뿌림 (기계파종) / 줄뿌림 50cm 세조파 / 시비량 (kg/ha) / 시비량 / 구분 / 질소 / 인산 / 칼리 / 200 / 150 / 시비방법 / 밑거름 50% / 웃거름 50% / 밑거름 100% / 신개간지 등에는 ha당 퇴비 2,000kg, 석회 2,000kg 시용) / 2~3회 수확시 예취 3일이내 질소 60kg 추가 시용 / 파종순서 : 경운 → 로터리 → 파종･시비 → 로터리 → 눌러주기 / 제초 - 부득이한 경우만 사용 / 제초제 살포 : 파종후 3일 이내 / 제초 / 잡초약명 / 씨마네 수화제 / 메타벤 수화제 / 사용량(kg/ha) / 2 / 3 / ha당 희석물량 : 1,200~1,500ℓ / 가뭄이 계속시 물량 늘려 살포 / 퇴비를 시용한(부식토) 포장은 약량을 20~50% 늘려 살포 / 약해피해가 나타남 / 병해충 방제 / 멸강나방 : 5월 하순~6월 중순 : 디프 수화제 / 수확적기 / 담근먹이 : 개화후기~유숙기 / 청예이용 : 1차 출수기, 2차 초장 120cm 이상 / 방목이용 : 초장 120cm 이상 / 2~3회 예취 이용시 예취 높이를 8~10cm 유지하는 것이 재생에 유리",dtl_258528.xml,절0
이탈리안라이그라스,,재배법,적기파종,"적기파종 : 벼수확 즉시 파종 / 파종방법 : 파종기(점파기)·무인헬기·드론·미스트기 등 / 줄 뿌 림 : 30kg/ha / 흩어뿌리 : 40kg/ha / 시비량 (kg/ha) / 시비량 / 구분 / 질소 / 인산 / 칼리 / 140 / 150 / 시비방법 / 밑거름 30% / 웃거름 70% / 밑거름 50% / 웃거름 50% / 파종순서 : 로터리 → 파종·시비 → 눌러주기 / 입모중 파종 / 파종기 : 중부지방 10월 5일 이전 / 파종량 : 50kg/ha / 시비 : 볏짚 수거 후 살포 / 파종방법 / 논바닥에 고인물이 없이 과습상태 / 무인헬기·드론·미스트기로 파종 / 배수로 설치로 과습피해 방지 / 벼수확 : 파종 후 15일 이내 / 파종순서 : 파종 → 시비(벼수확 후) / 효과 : 파종 노력절감, 조기파종 / 월동관리 / 볏짚은 모두 수거 / 배수로 정비 / 가을가뭄 시 관수 / 눌러주기(진압) : 분얼촉진, 서릿발 피해 방지 / 월동 후 적기 추비시용 / 2월 상순~3월 상순 / 수확이용 / 수확 / 5월 상순~5월 하순까지 수확 / 생산물 이용 / 청초 : 생육시 / 건초 : 출수기 / 담근먹이 : 출수후기~개화기 / 수분조절 : 하루정도 건조시켜 담근먹이 제조",dtl_30765.xml,절0
초지,,재배법,이용관리,"초지조성 첫해관리 / 목초가 15cm 정도 자랐을 때 가벼운 1차 방목 / 1차 방목 후 20cm 정도 때 2차 방목 / 면적대비 적정이용 가축두수 확보 / 1ha 당 3~4두 방목(3회 방목시) / 목초 예취높이 / 목초가 잘 자랄 때 6cm / 7~8월 고온기 10cm / 월동을 위한 마지막 이용시 10cm 초장 유지 / 병해충 방제 / 멸강나방 / 조기예찰, 적기방제 / 살충제 살포 2~3주 경과후 청초이용 / PLS 위반되지 않도록 약제사용 / 신규초지 조성 / 30~35kg/ha / 지역별 적기 적량 파종 / 비료(N:P:K) = 100:250:100kg/ha / 경사 심하고 장애물 많은 곳 불경운 조성 / 월동기간 중 석회 및 퇴구비 시용 / 월동전･후 진압 또는 관리방목 실시",dtl_30766.xml,절0
트리티케일,,재배법,적기파종,"벼 수확 후 적기파종 / 파종방법 : 파종기(세조파기)·비료 살포기·드론·미스트기 등 / 충분한 종자파종 : 200kg내외 / 가뭄시, 적기이후 파종시 10~ 20% 증량 파종 / 종자량이 충분하지 않을때 복토를 잘해 주어 입모율 제고 / 파종순서 : 로터리 → 파종·시비 → 로터리(복토) → 눌러주기 / 시비량 (kg/ha) / 시비량 / 구분 / 질소 / 인산 / 칼리 / 120 / 100 / 시비방법 / 밑거름 50% / 웃거름 50% / 밑거름 100% / 월동관리 / 배수로 정비 / 월동전·후 눌러주기 / 유기물 피복 / 월동 후 적기 추비시용 : 2월 하순~3월 상순 / 수확이용 / 수확 / 생초 : 출수시 / 담근먹이 : 호숙기~황숙기 / 생산물 이용 / 담근먹이 조제",dtl_258529.xml,절0
포도,표준가온,생리적특성,생리적특성,"ㅇ 내습성과 내건성이 강하여 우수한 토양적응성으로 재배 범위 넓음 / ㅇ 가온시기가 빠를수록 꽃눈 분화가 불량하므로 전년도 가 / ㅇ 성숙기에 비가 많으면 일조부족으로 당도가 낮고, 노균병 및 탄저병을 비롯한 각종 병해와 열매터짐(열과) 심함 / ㅇ 과피색이 당도 및 산함량에 비하여 일찍 성숙기준에 도달하므로 과피색 위주로 수확하면 신맛 포도 생산 / ㅇ 가온재배는 수세를 저하시켜 안정재배를 위해 접목묘 권장",2024 포도(표준가온) 농작업일정.hwpx,표3/행5/0
포도,표준가온,기상재해대책,혹한 및 건조 (언피해),ㅇ 조기낙엽 및 과다 열매달림에 따른 성숙·등숙불량 주의 ㅇ 수확후부터 낙엽기까지 건강한 잎 관리로 저장양분을 축적시켜 내한성 증진 ㅇ 월동 전까지 충분한 물주기로 건조피해 방지,2024 포도(표준가온) 농작업일정.hwpx,표7/행1
포도,표준가온,기상재해대책,봄가뭄 및 저온피해,"ㅇ 관수 가능 시점부터 조기 관수 : 20톤/10a, 5일 간격 ㅇ 발아 후 최저온도 7℃ 이상 유지로 잎 생리장해 방지 ㅇ 축열물주머니 사용으로 저온피해 예방",2024 포도(표준가온) 농작업일정.hwpx,표7/행2
포도,표준가온,기상재해대책,수세안정,"ㅇ 적정 주간거리 확보로 수세 안정 - 결과모지 굵기(㎜) : 캠벨얼리 8∼10, 샤인머스켓·거봉 11∼13 ㅇ 개화 3∼5일전 순지르기로 꽃떨이현상 방지(캠벨얼리)",2024 포도(표준가온) 농작업일정.hwpx,표7/행3
포도,표준가온,기상재해대책,착색불량 및 물포도 방지,"ㅇ 착색기 이후에도 적정 관수량 유지 : 20톤/10a, 5일 간격 ㅇ 관수량 부족하면 광합성 효율 감소로 성숙장해 발생원인 - 성숙장해 : 착색불량, 물포도, 껍질 두껍고 질김 등",2024 포도(표준가온) 농작업일정.hwpx,표7/행4
포도,표준가온,기상재해대책,토양관리,ㅇ 개화기전 하우스 내 과습 방지를 위한 토양피복으로 병해 및 꽃떨이현상 예방 ㅇ 지하수위가 높은 과원은 집수정 설치로 배수 유도 ㅇ 하우스 내 작업효율성 향상을 위한 이랑재배보다 평탄재배 권장,2024 포도(표준가온) 농작업일정.hwpx,표7/행5
가지,,생리적특성,생리적특성,"ㅇ 고온성 작물로 저온에서는 개화결실이 불량하고 17℃ 이하에서는 생육이 정지됨 / ㅇ 토양은 토심이 깊고 물빠짐이 좋고 유기질이 풍부한 비옥한 토양이 좋다. / ㅇ 토양 pH는 6.0~6.8의 중성~약산성이 좋다. / ㅇ 광포화점이 4만Lux로 다른 과채류에 비해 낮다. / ㅇ 가지는 정지·전정을 하지 않고 방치하면 곁가지에서 나온 무성한 잎 때문에 일조부족으로 낙화되거나 과일색이 나빠지므로 수확 시에는 수확가지의 아랫잎을 따준다. / ㅇ 과일 형태는 구형, 난(卵)형, 중장형, 장형, 대장형 5가지 / ㅇ 고온성으로 습한 토양을 좋아하며 뿌리를 깊게 뻗음 / ㅇ 첫 번째 꽃은 7~14절에서 개화하며 2~3절 간격으로 다음 꽃이 달림 / ㅇ 영양생장과 생식생장을 동시에 하는 작물로 영양 균형 유지 필요 / ㅇ 가지는 자외선이 풍부해야 착색이 좋아진다. 시설재배 시에는 자외선 투과가 잘되는 피복재를 사용",가지 농작업일정.hwpx,표1/행4/0
가지,,기상재해대책,풋마름병,ㅇ 주로 3월부터 온도 상승기 발병 ㅇ 발병시 방제약제가 없으므로 반드시 토양소독 후 아주심기 ㅇ 토양소독 후에도 계속 발병하는 포장에는 다른 과 작물 돌려짓기 필요,가지 농작업일정.hwpx,표5/행1
가지,,기상재해대책,잿빛곰팡이병,ㅇ 저온다습 조건에서 주로 어린 과일에 많이 발병 ㅇ 방제가 어려우므로 환경적으로 예방하며 발병 초기 이병 부위는 제거해 비닐봉지에 담아 온실 밖으로 방출,가지 농작업일정.hwpx,표5/행2
가지,,기상재해대책,잎곰팡이병,ㅇ 3월 이후 온도 상승기에 발생하며 잎자람새(초세)가 약할 때 주로 발생 ㅇ 대책은 잿빛곰팡이병과 같음,가지 농작업일정.hwpx,표5/행3
가지,,기상재해대책,흰가루병,ㅇ 발생초기 방제가 잘되며 이병이 많이 되었을 때는 방제가 어려우므로 예방적 방제 필요,가지 농작업일정.hwpx,표5/행4
가지,,기상재해대책,차먼지응애,ㅇ 눈으로 충이 관찰되지 않고 발생 초기 생장점이 위축되며 어린잎이 상처를 받음 ㅇ 수시 예찰에 의한 적용약제 교호 살포,가지 농작업일정.hwpx,표5/행6
가지,,기상재해대책,일소과,"ㅇ 3월 이후 온도 상승기, 비온 다음 날 많이 발생 ㅇ 토양수분 부족, 오전 환기 시 급격한 온도 변화에 발생률이 높아지므로 주의",가지 농작업일정.hwpx,표5/행7
가지,,기상재해대책,마그네슘결핍,"ㅇ 저온기 일조 부족, 과다 열매달림 등에 따른 뿌리 발육 저하 시 발생",가지 농작업일정.hwpx,표5/행8
가지,,기상재해대책,열매달림제 장해,ㅇ 열매달림제 분무 시 저온기 생장점 주위에 분무됨으로써 발생 ㅇ 잎이 위축되며 심하면 열매가 달리지 않으므로 꽃에만 열매달림제 처리,가지 농작업일정.hwpx,표5/행9
가지,,기상재해대책,곡과,"ㅇ 일조 부족, 양분 부족, 과다 열매달림, 식물체 세력약화, 지베렐린 첨가에 따른 과일 양분 불균형",가지 농작업일정.hwpx,표5/행10
가지,,기상재해대책,돌가지,"ㅇ 저온기 광합성량 부족, 일조부족, 과번무, 단화주화 등에 따라 과일로 광합성 양분이 전해지지 않아 발생",가지 농작업일정.hwpx,표5/행11
감귤,노지재배,생리적특성,생리적특성,ㅇ 연평균 15~18℃ 이상 되는 지역에서도 -4~5℃에서 동결됨 / ㅇ 비가 많이 내리는 조건에서도 잘 견디나 건조한 토양조건 에서 성숙되어야 당도가 향상됨,감귤(노지재배) 농작업일정.hwpx,표2/행4/0
감귤,노지재배,기상재해대책,한풍해,ㅇ 방풍나무 정비 ㅇ 방풍망 설치 ㅇ 냉기류 침체지 외곽 방풍나무 키 낮추기,감귤(노지재배) 농작업일정.hwpx,표6/행1
감귤,노지재배,기상재해대책,부피현상,ㅇ 수관 상부 과실 수확 전 수상 선과 ㅇ 부피 방제 약제 3회 살포(칼슘제) ㅇ 부피 우려계통 제때 수확,감귤(노지재배) 농작업일정.hwpx,표6/행5
감귤,노지재배,기상재해대책,일소증상,"ㅇ 일소 발생 우려 과실 봉지, 천, 섬유로 덮기 ㅇ 발생 우려시 파라핀 코팅 피막제 살포 ㅇ 수관 상부 및 외곽에 달리는 열매양 조절, 발육지 발생 유도",감귤(노지재배) 농작업일정.hwpx,표6/행6
감귤,시설재배,생리적특성,생리적특성,ㅇ 가온 개시 후 고온에 의해 발아시기로 부터 개화기간까지 기간단축 / ㅇ 하우스 내 일정한 온도관리로 열매가 많이 달림 / ㅇ 과실비대기에 단수하여 과실비대를 억제하고 당도를 높임 / ㅇ 착색기 고온으로 착색 지연 / ㅇ 성숙기 물관리 미숙으로 품질차가 심함 / ㅇ 계속된 하우스 재배로 미량요소 결핍이 되기 쉬움,감귤(시설재배) 농작업일정.hwpx,표1/행5/0
감귤,시설재배,기상재해대책,꽃달림부족,"ㅇ 가을 순 발아억제, 토양 건조, 원가지 환상철사 조이기 ㅇ 제1인산칼륨 0.2%액 9월 중순부터 20일 간격 3회 엽면 살포",감귤(시설재배) 농작업일정.hwpx,표5/행1
감귤,시설재배,기상재해대책,미량요소 결핍,"ㅇ 구리 결핍 : 보르도액 또는 동제 수화제 살포 ㅇ 망간, 아연, 마그네슘, 붕소 등 결핍 : 적정 미량요소 살포",감귤(시설재배) 농작업일정.hwpx,표5/행2
감귤,시설재배,기상재해대책,수부증 발생,ㅇ 전정 후 고토석회 120kg/10a 살포 ㅇ 생리낙과 후 수용성 칼슘제 3~4회 살포 ㅇ 착색개시 후 수용성 칼슘제 3~4회 살포,감귤(시설재배) 농작업일정.hwpx,표5/행3
감귤,시설재배,기상재해대책,호우 및 태풍,"ㅇ 배수구 정비 ㅇ 하우스 버팀줄 고정, 비닐, 밴드끈 고정 ㅇ 열매 매달기 충분히 함",감귤(시설재배) 농작업일정.hwpx,표5/행4
감자,,기상재해대책,싹틔우는 시기 저온,"ㅇ 지역별 적기에 싹틔움상 설치 ㅇ 싹의 휴면이 발생하지 않도록 적정온도(18~25℃) 유지 ㅇ 싹틔우는 초기 거적, 부직포 등을 이용한 보온",감자 농작업일정.hwpx,표5/행1
감자,,기상재해대책,서리피해,"ㅇ 서리 때문에 새싹 끝부분이 갈색, 흑색으로 변하고 말라죽음 ㅇ 늦서리에 의해 1~2주일 정도 생육이 늦어지고 수량 감소 ㅇ 지역별 늦서리 시기를 고려하여 파종",감자 농작업일정.hwpx,표5/행2
감자,,기상재해대책,습해,"ㅇ 배수구 정비 ㅇ 토양에 수분이 많을 때는 수확 지양 ㅇ 봄감자 재배 시 잎과 줄기의 황변기부터 수확기까지는 장마기에 도달하여 과습의 피해가 많음 ㅇ 수확기에 24시간 침수되면 부패 발생 시작, 36시간 침수되면 41% 부패, 48시간 침수되면 100% 부패",감자 농작업일정.hwpx,표5/행3
감자,,기상재해대책,가뭄,ㅇ 봄감자가 싹이 나올 때부터 덩이줄기 비대기까지와 가을재배의 덩이줄기 비대기에는 강수량이 비교적 적어 가뭄 피해가 많이 발생 ㅇ 겉흙을 긁어주기로 수분 증발 억제 ㅇ 출현기~괴경비대 초기에는 물주기 ㅇ 볏짚 등을 이용하여 토양을 덮어주고 진딧물 방제,감자 농작업일정.hwpx,표5/행4
